일자,중식메뉴,석식메뉴,메뉴분류
2019-11-07,"쌀밥/잡곡밥 (쌀:국내산) 오징어국  미니채소떡갈비 (소고기:호주,돈육:국내) 멸치호두볶음  물파래무침  포기김치 (김치:국내산) ","목살필라프 (쌀,돈육:국내산) 계란국  로제파스타  양배추샐러드  해쉬포테이토*케찹  포기김치 (김치:국내산) ",육류
2019-11-07,"쌀밥/잡곡밥 (쌀:국내산) 오징어국  미니채소떡갈비 (소고기:호주,돈육:국내) 멸치호두볶음  물파래무침  포기김치 (김치:국내산) ","목살필라프 (쌀,돈육:국내산) 계란국  로제파스타  양배추샐러드  해쉬포테이토*케찹  포기김치 (김치:국내산) ",조류
2019-11-08,야채볶음밥*짜장소스 (쌀:국내산) 미역장국  사천식탕수육 (돈육:국내산) 멕시칸샐러드  단무지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  대패삼겹*파채 (돈삼겹:칠레산) 두부양념조림  무생채  배추겉절이 (김치:국내산) ,육류
2019-11-08,야채볶음밥*짜장소스 (쌀:국내산) 미역장국  사천식탕수육 (돈육:국내산) 멕시칸샐러드  단무지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  대패삼겹*파채 (돈삼겹:칠레산) 두부양념조림  무생채  배추겉절이 (김치:국내산) ,육류
2019-11-11,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  언양식불고기*양파채  잡채  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  훈제오리불고기  두부구이  부추생채/쌈무  포기김치 (김치:국내산) ,육류
2019-11-11,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  언양식불고기*양파채  잡채  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  훈제오리불고기  두부구이  부추생채/쌈무  포기김치 (김치:국내산) ,육류
2019-11-12,쌀밥/잡곡밥 (쌀:국내산) 차돌된장찌개  주꾸미볶음  옥수수전  양념깻잎지  포기김치 (김치:국내산) ,"유부초밥 (쌀,현미흑미:국내산) 쌀국수  쇠고기퀘사디아 (쇠고기:호주산) 단무지  사과푸딩  포기김치 (배추,고추가루:국내산) ",해산물
2019-11-12,쌀밥/잡곡밥 (쌀:국내산) 차돌된장찌개  주꾸미볶음  옥수수전  양념깻잎지  포기김치 (김치:국내산) ,"유부초밥 (쌀,현미흑미:국내산) 쌀국수  쇠고기퀘사디아 (쇠고기:호주산) 단무지  사과푸딩  포기김치 (배추,고추가루:국내산) ",육류
2019-11-13,곤드레밥*양념장 (쌀:국내산) 맑은국  돈육강정 (돈육:국내산) 사과고구마그라탕  오복지무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물순두부찌개  등갈비바베큐조림  고등어구이  오이생채  포기김치 (김치:국내산) ,육류
2019-11-13,곤드레밥*양념장 (쌀:국내산) 맑은국  돈육강정 (돈육:국내산) 사과고구마그라탕  오복지무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물순두부찌개  등갈비바베큐조림  고등어구이  오이생채  포기김치 (김치:국내산) ,육류
2019-11-14,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  해물누룽지탕 (오징어:포클랜드) 모듬소시지구이  미역레몬초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 설렁탕  부추전  오징어젓무침  야채스틱/과일  석박지 (김치:국내산) ,해산물
2019-11-14,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  해물누룽지탕 (오징어:포클랜드) 모듬소시지구이  미역레몬초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 설렁탕  부추전  오징어젓무침  야채스틱/과일  석박지 (김치:국내산) ,해산물
2019-11-15,김치볶음밥 (쌀:국내산) 나가사끼짬뽕국  치킨텐더샐러드  또띠아칩  피클/방울토마토  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  소불고기 (쇠고기:호주산) 새송이버섯볶음  꽃상추무침  열무김치 (김치:국내산) ,조류
2019-11-15,김치볶음밥 (쌀:국내산) 나가사끼짬뽕국  치킨텐더샐러드  또띠아칩  피클/방울토마토  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  소불고기 (쇠고기:호주산) 새송이버섯볶음  꽃상추무침  열무김치 (김치:국내산) ,육류
2019-11-18,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  소고기장조림  시금치프리타타  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  짬뽕불고기  버섯들깨나물  양배추쌈*쌈장  포기김치 (김치:국내산) ,육류
2019-11-18,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  소고기장조림  시금치프리타타  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  짬뽕불고기  버섯들깨나물  양배추쌈*쌈장  포기김치 (김치:국내산) ,육류
2019-11-19,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 탕수어 (동태살:러시아) 온두부  참나물  김치볶음 (김치:국내산) ,통새우김밥 (쌀:국내산) 우동  찹쌀순대볶음  딸기드레싱샐러드  양배추피클  포기김치 (김치:국내산) ,해산물
2019-11-19,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 탕수어 (동태살:러시아) 온두부  참나물  김치볶음 (김치:국내산) ,통새우김밥 (쌀:국내산) 우동  찹쌀순대볶음  딸기드레싱샐러드  양배추피클  포기김치 (김치:국내산) ,육류
2019-11-20,콩나물밥*양념장 (쌀:국내산) 미소장국  닭강정 (닭고기:국내산) 청포묵무침  오이도라지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  삼겹살구이 (돈육:칠레산) 어묵꽈리고추볶음  상추파무침  포기김치 (김치:국내산) ,조류
2019-11-20,콩나물밥*양념장 (쌀:국내산) 미소장국  닭강정 (닭고기:국내산) 청포묵무침  오이도라지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  삼겹살구이 (돈육:칠레산) 어묵꽈리고추볶음  상추파무침  포기김치 (김치:국내산) ,육류
2019-11-21,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  류산슬  비빔야채만두  실곤약흑임자무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  유린기  궁중떡볶음  단호박팥찜  깍두기 (김치:국내산) ,해산물
2019-11-21,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  류산슬  비빔야채만두  실곤약흑임자무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  유린기  궁중떡볶음  단호박팥찜  깍두기 (김치:국내산) ,육류
2019-11-22,"카레덮밥 (쌀,돈육:국내산) 맑은국  생선까스  쫄면야채무침  아몬드멸치볶음/과일  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  미트볼조림  맛살전  모듬묵*장  열무김치 (김치:국내산) ,해산물
2019-11-22,"카레덮밥 (쌀,돈육:국내산) 맑은국  생선까스  쫄면야채무침  아몬드멸치볶음/과일  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  미트볼조림  맛살전  모듬묵*장  열무김치 (김치:국내산) ,육류
2019-11-25,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (소고기:호주산) 계란말이  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  삼겹보쌈 (돈육:칠레산) 김치전  무말랭이  배추겉절이 (김치:국내산) ,육류
2019-11-25,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (소고기:호주산) 계란말이  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  삼겹보쌈 (돈육:칠레산) 김치전  무말랭이  배추겉절이 (김치:국내산) ,육류
2019-11-26,쌀밥/잡곡밥 (쌀:국내산) 김치두부국  누룽지탕수육 (돈육:국내산) 마파두부 (돈민찌:국내산) 파래김*양념장  깍두기 (김치:국내산) ,"닭갈비볶음밥 (쌀,닭:국내산) 가쯔오장국  크림카레우동  수제고로케  오이피클  포기김치 (김치:국내산) ",육류
2019-11-26,쌀밥/잡곡밥 (쌀:국내산) 김치두부국  누룽지탕수육 (돈육:국내산) 마파두부 (돈민찌:국내산) 파래김*양념장  깍두기 (김치:국내산) ,"닭갈비볶음밥 (쌀,닭:국내산) 가쯔오장국  크림카레우동  수제고로케  오이피클  포기김치 (김치:국내산) ",육류
2019-11-27,나물비빔밥 (쌀:국내산) 맑은국  감자치즈구이  군만두  치커리유자청생채  포기김치 (김치:국내산) ,    *        ,육류
2019-11-28,쌀밥/잡곡밥 (쌀:국내산) 아욱국  닭볶음탕 (닭:국내산) 해물파전  청경채생채  열무김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  오징어튀김  과일샐러드  단무지  포기김치 (김치:국내산) ,조류
2019-11-28,쌀밥/잡곡밥 (쌀:국내산) 아욱국  닭볶음탕 (닭:국내산) 해물파전  청경채생채  열무김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  오징어튀김  과일샐러드  단무지  포기김치 (김치:국내산) ,해산물
2019-11-29,오므라이스 (쌀:국내산) 미소장국  모듬튀김  콘샐러드  군고구마/과일  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국 (소고기:호주산) 굴비구이  비엔나케찹볶음  셀프무쌈말이  포기김치 (김치:국내산) ,0
2019-11-29,오므라이스 (쌀:국내산) 미소장국  모듬튀김  콘샐러드  군고구마/과일  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국 (소고기:호주산) 굴비구이  비엔나케찹볶음  셀프무쌈말이  포기김치 (김치:국내산) ,해산물
2019-12-02,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리구이 (오리:국내산) 우엉잡채  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 옹심이만두국  오징어볶음  두부계란부침  물미역초무침  포기김치 (김치:국내산) ,조류
2019-12-02,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리구이 (오리:국내산) 우엉잡채  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 옹심이만두국  오징어볶음  두부계란부침  물미역초무침  포기김치 (김치:국내산) ,해산물
2019-12-03,쌀밥/잡곡밥 (쌀:국내산) 홍합탕  마늘간장치킨 (닭:국내산) 부추전  마늘쫑무침  포기김치 (김치:국내산) ,"짜장면/작은밥 (쌀,돈육:국내산) 계란국  미니햄버거  고구마맛탕  오복지무침  포기김치 (김치:국내산) ",조류
2019-12-03,쌀밥/잡곡밥 (쌀:국내산) 홍합탕  마늘간장치킨 (닭:국내산) 부추전  마늘쫑무침  포기김치 (김치:국내산) ,"짜장면/작은밥 (쌀,돈육:국내산) 계란국  미니햄버거  고구마맛탕  오복지무침  포기김치 (김치:국내산) ",육류
2019-12-04,김치볶음밥/계란 (쌀:국내산) 팽이장국  해물까스*칠리소스  콥샐러드  비트무생채/요플레  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국  돈육강정 (돈육:국내산) 물파래전  오이사과무침  포기김치 (김치:국내산) ,해산물
2019-12-04,김치볶음밥/계란 (쌀:국내산) 팽이장국  해물까스*칠리소스  콥샐러드  비트무생채/요플레  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국  돈육강정 (돈육:국내산) 물파래전  오이사과무침  포기김치 (김치:국내산) ,육류
2019-12-05,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국 (쇠고기:호주산) 닭갈비 (닭:국내산) 동태전  가지나물  포기김치 (김치:국내산) ,꼬마김밥*겨자장 (쌀:국내산) 우동  케이준샐러드  단호박범벅  무피클  포기김치 (김치:국내산) ,육류
2019-12-05,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국 (쇠고기:호주산) 닭갈비 (닭:국내산) 동태전  가지나물  포기김치 (김치:국내산) ,꼬마김밥*겨자장 (쌀:국내산) 우동  케이준샐러드  단호박범벅  무피클  포기김치 (김치:국내산) ,0
2019-12-06,쌀밥/잡곡밥 (쌀:국내산) 근대국  수제돈가스 (돈육:국내산) 계란찜  양념깻잎지  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  함박스테이크  실곤약초무침  건파래무침  포기김치 (김치:국내산) ,육류
2019-12-06,쌀밥/잡곡밥 (쌀:국내산) 근대국  수제돈가스 (돈육:국내산) 계란찜  양념깻잎지  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  함박스테이크  실곤약초무침  건파래무침  포기김치 (김치:국내산) ,육류
2019-12-09,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  유자청돈육볶음  콩나물겨자채  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  닭데리야끼조림  매운어묵볶음  참나물땅콩가루무침  포기김치 (김치:국내산) ,육류
2019-12-09,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  유자청돈육볶음  콩나물겨자채  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  닭데리야끼조림  매운어묵볶음  참나물땅콩가루무침  포기김치 (김치:국내산) ,조류
2019-12-10,쌀밥/잡곡밥 (쌀:국내산) 매운소고기국  유린기  코다리조림  치커리사과무침  포기김치 (김치:국내산) ,참치마요덮밥 (쌀:국내산) 꼬지어묵탕  해물떡볶이  키위드레싱샐러드  단무지무침  포기김치 (김치:국내산) ,육류
2019-12-10,쌀밥/잡곡밥 (쌀:국내산) 매운소고기국  유린기  코다리조림  치커리사과무침  포기김치 (김치:국내산) ,참치마요덮밥 (쌀:국내산) 꼬지어묵탕  해물떡볶이  키위드레싱샐러드  단무지무침  포기김치 (김치:국내산) ,해산물
2019-12-11,"단호박영양밥 (쌀,돈육:국내산) 유부장국  새송이너비아니구이  양장피  오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 북어계란국  버섯불고기  주꾸미초무침  김구이  열무김치 (김치:국내산) ,육류
2019-12-11,"단호박영양밥 (쌀,돈육:국내산) 유부장국  새송이너비아니구이  양장피  오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 북어계란국  버섯불고기  주꾸미초무침  김구이  열무김치 (김치:국내산) ,육류
2019-12-12,쌀밥/잡곡밥 (쌀:국내산) 굴미역국  매운돼지갈비찜  호박부추전  도토리묵야채무침  포기김치 (김치:국내산) ,"새우볶음밥 (쌀,현미흑미:국내산) 맑은국  깐풍육 (돼지고기:국내산) 또띠아피자  장아찌/피크닉  포기김치 (배추,고추가루:국내산) ",육류
2019-12-12,쌀밥/잡곡밥 (쌀:국내산) 굴미역국  매운돼지갈비찜  호박부추전  도토리묵야채무침  포기김치 (김치:국내산) ,"새우볶음밥 (쌀,현미흑미:국내산) 맑은국  깐풍육 (돼지고기:국내산) 또띠아피자  장아찌/피크닉  포기김치 (배추,고추가루:국내산) ",육류
2019-12-13,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  안동찜닭  고추잡채*꽃빵  가지무침  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니떡갈비조림  해물동그랑땡  유채나물  포기김치 (김치:국내산) ,조류
2019-12-13,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  안동찜닭  고추잡채*꽃빵  가지무침  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니떡갈비조림  해물동그랑땡  유채나물  포기김치 (김치:국내산) ,육류
2019-12-16,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리볶음 (오리:국내산) 떡잡채  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 황태국  양념치킨  계란말이  오이도라지생채  포기김치 (김치:국내산) ,조류
2019-12-16,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리볶음 (오리:국내산) 떡잡채  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 황태국  양념치킨  계란말이  오이도라지생채  포기김치 (김치:국내산) ,조류
