일자,밥,국,메인,반찬,구분,국분류,메뉴분류
2019-12-02,쌀밥/잡곡밥,옹심이만두국,오징어볶음,두부계란부침,석식,국,해산물
2019-12-03,짜장면/작은밥,계란국,미니햄버거,고구마맛탕,석식,탕,육류
2019-12-04,쌀밥/잡곡밥,매운버섯국,돈육강정,물파래전,석식,국,육류
2019-12-05,꼬마김밥*겨자장,우동,케이준샐러드,단호박범벅,석식,우동,기타
2019-12-06,쌀밥/잡곡밥,연두부탕,함박스테이크,실곤약초무침,석식,탕,육류
2019-12-09,쌀밥/잡곡밥,감자국,닭데리야끼조림,매운어묵볶음,석식,국,조류
2019-12-10,참치마요덮밥,꼬지어묵탕,해물떡볶이,키위드레싱샐러드,석식,탕,해산물
2019-12-11,쌀밥/잡곡밥,북어계란국,버섯불고기,주꾸미초무침,석식,국,육류
2019-12-12,새우볶음밥,맑은국,깐풍육,또띠아피자,석식,국,육류
2019-12-13,쌀밥/잡곡밥,고추장찌개,미니떡갈비조림,해물동그랑땡,석식,찌개,육류
2019-12-16,쌀밥/잡곡밥,황태국,양념치킨,계란말이,석식,국,조류
2019-12-17,야채주먹밥,잔치국수,복주머니딤섬*장,야채튀김,석식,국,기타
2019-12-18,쌀밥/잡곡밥,김치국,돈육간장볶음,브로컬리새우전,석식,국,육류
2019-12-19,쌀밥/잡곡밥,설렁탕,해물전,오징어젓무침,석식,탕,해산물
2019-12-20,쌀밥/잡곡밥,부대찌개,오징어볶음*소면,계란찜,석식,찜,해산물
2019-12-23,쌀밥/잡곡밥,닭개장,주꾸미볶음,고기전,석식,국,해산물
2019-12-24,굴소스볶음밥,토마토스파게티,크림스프,마늘빵/감자튀김,석식,스프,해산물
2019-12-26,빠에야,쌀국수,새우또띠아,양배추샐러드,석식,국,해산물
2019-12-27,쌀밥/잡곡밥,매운버섯국,굴비구이,버섯잡채,석식,국,해산물
2019-12-30,쌀밥/잡곡밥,소고기무국,고등어구이,마파두부,석식,국,해산물
2020-01-02,카레라이스,맑은국,생선까스*탈탈소스,멕시칸샐러드,석식,국,해산물
2020-01-03,쌀밥/잡곡밥,수제비국,돈육장조림,실곤약초무침,석식,국,육류
2020-01-06,쌀밥/잡곡밥,열무된장국,해물누룽지탕,모듬소시지구이,석식,탕,해산물
2020-01-07,참치주먹밥,우동,새우까스*칠리소스,고구마샐러드,석식,우동,해산물
2020-01-08,쌀밥/잡곡밥,소고기무국,주꾸미볶음,계란찜,석식,찜,해산물
2020-01-09,작은밥,옛날돈가스,양송이스프,양배추샐러드/모닝빵,석식,스프,육류
2020-01-10,쌀밥/잡곡밥,청국장찌개,소고기장조림,김치전,석식,찌개,육류
2020-01-13,쌀밥/잡곡밥,돈육김치찌개,소고기숙주볶음,계란찜,석식,찜,육류
2020-01-14,유부초밥,쌀국수,떡볶이,군만두,석식,국,육류
2020-01-15,쌀밥/잡곡밥,시금치국,돈육고추장볶음,잡채,석식,국,육류
2020-01-16,쇠고기볶음밥,팽이장국,탕수육,쫄면야채무침,석식,국수,육류
2020-01-17,쌀밥/잡곡밥,짬뽕국,미니떡갈비조림,매생이전,석식,국,육류
2020-01-20,쌀밥/잡곡밥,만두국,간장불고기,옥수수전,석식,국,육류
2020-01-21,스팸주먹밥,해물칼국수,감자만두,딸기드레싱샐러드,석식,국,육류
2020-01-22,쌀밥/잡곡밥,된장찌개,주꾸미삼겹살볶음,셀프무쌈말이,석식,찌개,육류
2020-01-23,쌀밥/잡곡밥,뼈감자탕,해물파전,"고추,양파/쌈장",석식,탕,해산물
2020-01-28,오므라이스,미소장국,깐풍육,감자튀김,석식,국,육류
2020-01-30,참치회덮밥,우동,수제고로케,콘샐러드,석식,우동,해산물
2020-01-31,쌀밥/잡곡밥,매운콩나물국,돈육장조림,맛살전,석식,국,육류
2020-02-03,쌀밥/잡곡밥,시래기국,유린기,연두부*양념장,석식,국,육류
2020-02-04,멸치주먹밥,잔치국수,해물까스,매쉬드포테이토,석식,국,해산물
2020-02-05,쌀밥/잡곡밥,닭곰탕,오징어볶음,오꼬노미야끼계란말이,석식,탕,해산물
2020-02-06,카레덮밥,맑은국,쫄면야채무침,야채튀김,석식,국수,기타
2020-02-07,쌀밥/잡곡밥,콩나물국,제육볶음,동그랑땡전,석식,국,육류
2020-02-10,쌀밥/잡곡밥,들깨버섯탕,고추잡채&꽃빵,시금치프리타타,석식,탕,기타
2020-02-11,짜장잡채덮밥,계란파국,참치야채전,꽃맛살샐러드,석식,국,해산물
2020-02-12,쌀밥/잡곡밥,육개장,류산슬,연근튀김*칠리소스,석식,국,해산물
2020-02-13,쌀밥/잡곡밥,설렁탕,부추전,오징어젓무침,석식,탕,해산물
2020-02-14,쌀밥/잡곡밥,김치찌개,수제돈가스&소스,맛살냉채,석식,찌개,육류
2020-02-17,쌀밥/잡곡밥,대구탕,안동찜닭,해물김치전,석식,찜,조류
2020-02-18,통새우김밥,우동,계란떡볶이,키위드레싱샐러드,석식,우동,조류
2020-02-19,쌀밥/잡곡밥,순두부찌개,해물누룽지탕,닭가슴살냉채,석식,탕,해산물
2020-02-20,파인애플볶음밥,맑은국,새우까스*와사비소스,메추리알조림,석식,국,해산물
2020-02-21,쌀밥/잡곡밥,닭개장,고등어구이,두부스테이크,석식,국,해산물
2020-02-24,쌀밥/잡곡밥,소고기무국,가자미카레튀김,비엔나케찹볶음,석식,국,해산물
2020-02-25,야채볶음밥,김치말이국수,소고기퀘사디아,멕시칸샐러드,석식,국,육류
2020-02-27,짜장면/작은밥,계란국,사천식탕수육,개성감자만두,석식,탕,육류
2020-02-28,쌀밥/잡곡밥,콩나물국,돼지갈비찜,옥수수전,석식,찜,육류
2020-03-02,쌀밥/잡곡밥,쑥된장국,삼겹살구이,어묵볶음,석식,국,육류
2020-03-03,김치볶음밥,유부장국,로제스파게티,콥샐러드,석식,국,해산물
2020-03-04,쌀밥/잡곡밥,해물된장찌개,미니채소떡갈비,시금치프리타타,석식,찌개,육류
2020-03-05,유부초밥,칼국수,순대야채볶음,야채튀김,석식,국,육류
2020-03-06,쌀밥/잡곡밥,나가사키짬뽕국,모듬버섯탕수육,두부조림,석식,탕,육류
2020-03-09,쌀밥/잡곡밥,콩가루배추국,동파육,두부새싹구이,석식,국,육류
2020-03-10,유산슬덮밥,계란파국,멘보샤*칠리S,짜샤이볶음,석식,국,조류
2020-03-11,쌀밥/잡곡밥,부대찌개,등갈비오븐구이,쫄면비빔만두,석식,국수,육류
2020-03-12,버섯영양밥*우렁양념장,물만두국,메추리알치즈떡볶이,건파래볶음,석식,국,조류
2020-03-13,쌀밥/잡곡밥,청국장찌개,닭불고기,해물동그랑땡전,석식,찌개,육류
2020-03-16,쌀밥/잡곡밥,열무된장국,묵은지닭찜,수수부꾸미,석식,찜,조류
2020-03-17,쌀밥,해물손수제비,미트볼피망볶음,달래오이생채,석식,국,육류
2020-03-18,쌀밥/잡곡밥,돈육김치찌개,코다리강정,간장계란장,석식,찌개,해산물
2020-03-19,쌀밥,옛날돈까스,팽이장국,콘치즈구이,석식,국,육류
2020-03-20,쌀밥/잡곡밥,건새우아욱국,치즈함박스테이크,"쇠고기:국산,호주)",석식,국,육류
2020-03-23,쌀밥/잡곡밥,닭개장,삼치튀김*데리야끼,한식잡채,석식,국,해산물
2020-03-24,오므라이스,가쯔오장국,돈육고구마강정,과일플레인샐러드,석식,국,육류
2020-03-25,찹쌀밥,장각닭죽,생야채*쌈짱,오렌지,석식,죽,조류
2020-03-26,멸치주먹밥,우동,해물까스*와사비소스,꽃맛살샐러드,석식,우동,해산물
2020-03-27,쌀밥/잡곡밥,시금치국,언양식불고기,꽁치감자조림,석식,국,육류
2020-03-30,쌀밥/잡곡밥,무채국,더덕고추장불고기,두부카프레제샐러드,석식,국,육류
2020-03-31,충무김밥,메밀국수,오징어어묵무침,단무지,석식,국,해산물
2020-04-01,쌀밥/잡곡밥,쇠고기샤브국,통마늘너비아니조림,녹두빈대떡,석식,국,육류
2020-04-02,마늘베이컨볶음밥,크림스프,비프스파게티,사과양상추샐러드,석식,스프,해산물
2020-04-03,쌀밥/잡곡밥,참치김치찌개,소고기메추리알장조림,맛살냉채,석식,찌개,육류
2020-04-06,쌀밥/잡곡밥,배추된장국,칠리미트볼조림,김치미나리전,석식,국,육류
2020-04-07,참치마요덮밥,어묵국,고구마떡볶이,자몽샐러드,석식,국,해산물
2020-04-08,쌀밥/잡곡밥,부대찌개&쫄면사리,꽁치한마리구이,감자전,석식,찌개,해산물
2020-04-09,스팸볶음밥,가쓰오장국,삼겹살야채비빔면,옥수수볼맛탕,석식,탕,육류
2020-04-10,쌀밥/잡곡밥,된장찌개,매운돼지갈비찜,그린빈베이컨볶음,석식,찜,육류
2020-04-13,쌀밥/잡곡밥,순두부찌개,돈육두릅장조림,맛살전,석식,찌개,육류
2020-04-14,작은밥,백종원의,고추짜장,맑은국,석식,국,기타
2020-04-16,불고기필라프,미소장국,닭봉오븐구이,그린요거트샐러드,석식,국,조류
2020-04-17,쌀밥/잡곡밥,뼈없는감자탕,달래새우전,야채부케*쌈장,석식,탕,해산물
2020-04-20,쌀밥/잡곡밥,돈육김치찌개,고등어카레구이,마파두부,석식,찌개,해산물
2020-04-21,쌀밥/잡곡밥,두부미소된장국,오리훈제마늘볶음,무쌈깻잎,석식,국,조류
2020-04-22,쌀밥/잡곡밥,굴미역국,오삼불고기,"스팸,깻잎전",석식,국,육류
2020-04-23,쌀밥/잡곡밥,조갯살아욱국,함박스테이크,삼치데리야끼,석식,국,육류
2020-04-24,쌀밥/잡곡밥,나가사끼짬뽕국*라면,순대야채볶음,꼬치어묵떡볶이,석식,국,육류
2020-04-27,쌀밥/잡곡밥,감자만두국,꽃삼겹김치찜,꿔바로우탕수육*소스,석식,탕,육류
2020-04-28,쌀밥,황태미역국,매운돈갈비찜,두부/김치볶음,석식,찜,육류
2020-04-29,쌀밥/잡곡밥,홍합무우국,로제찜닭*마늘빵,계란장조림,석식,찜,조류
2020-05-04,쌀밥/잡곡밥,다슬기아욱국,갈릭파닭,돈채호박볶음,석식,국,조류
2020-05-06,땡초주먹밥,근대두부된장국,치킨텐더,루꼴라샐러드,석식,국,조류
2020-05-07,쌀밥/잡곡밥,우삼겹부대찌개,조기구이,수제어묵볶음,석식,찌개,해산물
2020-05-08,김치볶음밥,유부된장국,새우로제파스타,계란후라이,석식,국,해산물
2020-05-11,부채살오므라이스,가쓰오장국,닭윙강정튀김,새우미역초무침,석식,국,조류
2020-05-12,쌀밥/잡곡밥,전주식콩나물국,*도시락김,안동찜닭,석식,찜,조류
2020-05-13,쌀밥/잡곡밥,얼큰동태탕,물만두탕수*소스,닭가슴살장조림,석식,탕,육류
2020-05-14,쌀밥/잡곡밥,삼선짬뽕국*칼국수,춘장돈육볶음,어묵잡채볶음,석식,국,육류
2020-05-15,쌀밥/잡곡밥,계란파국,매운등뼈조림,동그랑땡전,석식,국,육류
2020-05-18,쌀밥/잡곡밥,아욱국,깐풍기,깻잎전,석식,국,조류
2020-05-19,계란김밥,모듬어묵탕,고구마맛탕,꽃맛살샐러드,석식,탕,조류
2020-05-20,쌀밥/잡곡밥,매운버섯국,고등어구이,돈육잡채,석식,국,해산물
2020-05-21,야채볶음밥,김치우동,또띠아피자,비타민흑임자샐러드,석식,우동,기타
2020-05-22,쌀밥/잡곡밥,된장찌개,고구마까스*소스,샐러리샐러드,석식,찌개,기타
2020-05-25,쌀밥/잡곡밥,소고기된장찌개,해물누룽지탕,김치고기전,석식,탕,해산물
2020-05-26,김밥볶음밥,미소장국,로제파스타,회오리감자,석식,국,조류
2020-05-27,쌀밥/잡곡밥,도토리묵냉국,돼지갈비찜,감자프리타타,석식,찜,육류
2020-05-28,쌀밥/잡곡밥,돼지국밥,고추튀김,야채스틱/부추무침,석식,국,기타
2020-05-29,쌀밥/잡곡밥,해물순두부국,닭가슴살겨자무침,메밀전병만두,석식,국,조류
2020-06-01,쌀밥/잡곡밥,청국장찌개,소고기불고기,실곤약야채무침,석식,찌개,육류
2020-06-02,유부초밥,새우튀김우동,과일샐러드,찐옥수수,석식,우동,해산물
2020-06-03,쌀밥/잡곡밥,닭곰탕,류산슬,비엔나감자구이,석식,탕,해산물
2020-06-04,쌀밥/잡곡밥,감자국,미트볼조림,브로컬리오징어숙회,석식,국,육류
2020-06-05,쌀밥/잡곡밥,오징어국,매운닭찜,도토리묵야채무침,석식,찜,조류
2020-06-08,쌀밥/잡곡밥,김치두부국,갈치튀김,햄계란말이,석식,국,해산물
2020-06-09,삼겹살마늘볶음밥,콩나물국,미니돈까스,양상추메추리알샐러드,석식,국,육류
2020-06-10,쌀밥/잡곡밥,근대국,돈육간장볶음,동태포전,석식,국,육류
2020-06-11,야채볶음밥,초계국수,코코넛새우튀김,옥수수콘치즈,석식,국,해산물
2020-06-12,쌀밥/잡곡밥,부대찌개,떡갈비조림,쫄면무침,석식,국수,육류
2020-07-01,쌀밥/잡곡밥,돈육김치찌개,깐풍기,고갈비구이,석식,찌개,조류
2020-07-02,김밥,미니우동,구슬떡볶이,"김말이,고추튀김",석식,우동,기타
2020-07-03,쌀밥/잡곡밥,김치어묵국,케이준샐러드,섭산적표고굴소스볶음,석식,국,육류
2020-07-06,쌀밥/잡곡밥,스팸김치찌개,동태포전,새송이버섯장조림,석식,찌개,해산물
2020-07-07,오므라이스,유부장국,깐쇼새우,꽃맛살샐러드,석식,국,해산물
2020-07-08,쌀밥/잡곡밥,대구지리,바베큐함박찹스테이크,건파래볶음,석식,탕,육류
2020-07-09,후리가케덮밥,잔치국수,채소튀김*장,쇠고기우엉볶음,석식,국,육류
2020-07-10,쌀밥/잡곡밥,된장찌개,아귀콩나물찜,부들어묵볶음,석식,찜,기타
2020-07-13,쌀밥/잡곡밥,뼈감자탕,쌈추전*간장,오징어땅콩조림,석식,탕,해산물
2020-07-14,쌀밥/잡곡밥,김치콩나물국,닭카레볶음,볼어묵고추장볶음,석식,국,조류
2020-07-15,쌀밥/잡곡밥,유부주머니된장국,돈육간장볶음,비빔만두,석식,국,육류
2020-07-16,쌀밥/잡곡밥,매운계란파국,오리훈제마늘볶음,코다리강정,석식,국,조류
2020-07-17,쌀밥/잡곡밥,들깨시래기국,묵은지닭찜,미역줄기볶음,석식,찜,조류
2020-07-20,채소볶음밥&자장소스,고기짬뽕국,해물누룽지,군만두*초간장,석식,국,해산물
2020-07-21,흑미밥,부대찌개,생선까스*타르타르소스,감자채파프리카볶음,석식,찌개,해산물
2020-07-22,유부초밥,우동국물,열무비빔국수,소떡소떡,석식,국,기타
2020-07-23,흑미밥,나박물김치,매운사태찜,김계란말이,석식,찜,조류
2020-07-24,흑미밥,만둣국,갈치무조림,감자전,석식,국,해산물
2020-07-27,흑미밥,청국장찌개,섭산적고추장구이,느타리버섯볶음,석식,찌개,육류
2020-07-28,우육비빔냉면,추가밥,사골파국,도넛츠/비트채소절임,석식,국,기타
2020-07-29,흑미밥,참치파개장,오징어불고기,생깻잎지,석식,국,육류
2020-07-30,타워함박스테이크,크림스프/추가밥,알리오올리오파스타,샐러드*오리엔탈D,석식,스프,육류
2020-07-31,흑미밥,짬뽕순두부찌개,꽁치양파조림,취나물볶음,석식,찌개,해산물
2020-08-03,흑미밥,꽃게탕,춘천닭갈비,탕평채,석식,탕,육류
2020-08-04,흑미밥,계란파국,고구마치즈돈까스,쫄면채소무침,석식,국수,육류
2020-08-05,오리훈제볶음밥,미소장국,샤워크림새우,두부양념조림,석식,국,해산물
2020-08-06,흑미밥,감자만두국,등심찹쌀꿔바로우,코다리무조림,석식,국,육류
2020-08-07,폭탄주먹밥,꼬치어묵국,매운떡볶이,순대찜*소금,석식,찜,육류
2020-08-10,카레라이스,우동국물,비빔채소만두,포테이토오븐구이,석식,국,육류
2020-08-11,흑미밥,아욱국,묵은지닭볶음탕,콘치즈,석식,탕,조류
2020-08-12,흑미밥,두부된장찌개,돈육고추장불고기,채소쌈*쌈장,석식,찌개,육류
2020-08-13,흑미밥,소고기무국,삼치엿장구이,감자햄조림,석식,국,해산물
2020-08-14,계란볶음밥,숙주고기짬뽕,고추잡채,연유꽃빵튀김,석식,국수,육류
2020-08-18,쇠고기규동덮밥,미소장국,숯불양념꼬치어묵,오이볶음,석식,국,육류
2020-08-19,청양멸치주먹밥,유부우동국물,비빔칼국수,새우만두*장,석식,국,육류
2020-08-20,흑미밥,오징어무국,치킨까스*소스,연근조림,석식,국,조류
2020-08-21,흑미밥,김치수제비국,갈치조림,녹두빈대떡*장,석식,국,해산물
2020-08-24,산채비빔밥,팽이장국,주꾸미볶음,고추튀김*장,석식,국,해산물
2020-08-25,흑미밥,감자고추장찌개,언양식바싹불고기,자반고등어구이,석식,찌개,육류
2020-08-26,흑미밥,냉메밀소바,돈육가지두반장볶음,새우튀김*크림소스,석식,국수,육류
2020-08-27,흑미밥,잡채말이어묵국,오리훈제마늘볶음,토마토계란찜,석식,찜,조류
2020-08-28,흑미밥,콩가루배추국,아쿠아돈까스,밀떡볶이/허니슈스트링감자,석식,국,육류
2020-08-31,흑미밥,김치두부국,제육간장불고기,감자채카레볶음,석식,국,육류
2020-09-01,흑미밥,육개장,가자미엿장구이,오꼬노미계란말이,석식,국,해산물
2020-09-02,흑미밥,미역국,닭볶음탕,돈채표고버섯볶음,석식,탕,조류
2020-09-03,흑미밥,유부주머니우동국,새우까스*소스,꽈리고추찹쌀무침,석식,국,해산물
2020-09-04,흑미밥,부대찌개,꽁치한마리구이,감자양념조림,석식,찌개,해산물
2020-09-07,흑미밥,얼큰감자국,안동찜닭,옥수수맛살전,석식,찜,조류
2020-09-08,흑미밥,열무된장국,우불고기,치커리무침,석식,국,육류
2020-09-09,흑미밥,동태매운탕,궁중떡볶이,해초레몬무침,석식,탕,육류
2020-09-10,충무김밥,우동장국,오징어무침,채소튀김*장,석식,국,해산물
2020-09-11,흑미밥,소고기무국,삼치구이,마늘쫑메추리알조림,석식,국,해산물
2020-09-14,흑미밥,미역국,오징어채소볶음,쪽파김무침,석식,국,해산물
